"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Manfo T.A.; Laaksonen H.","Manfo, Theodore Azemtsop (59516843200); Laaksonen, Hannu (26632358900)","59516843200; 26632358900","A comparative study of the modified high voltage olivine-phosphate LiMPO4 (M = Fe, Mn, Co, Ni) as promising cathode materials for next-generation rechargeable batteries","2026","Journal of Energy Storage","160","","121797","","","5","10.1016/j.est.2026.121797","https://www.scopus.com/pages/publications/105034739197?origin=resultslist","The growing demand for energy storage has driven extensive research into advanced cathode materials for lithium-ion batteries (LIBs), where cathode chemistry critically governs safety, cost, and electrochemical performance. Olivine lithium metal phosphates (LiMPO4) are promising cathode candidates due to their structural robustness and thermal stability. Rietveld refinement confirms an orthorhombic olivine structure (Pnma), with lithium occupying octahedral sites and Mn2+ and Co2+ substituting for Fe2+. Cell parameters and unit-cell volume increase with Mn substitution; while LiFePO4 (LFP) exhibits favorable electrochemical stability, LiMnPO4 (LMP) offers higher operating potential but suffers from sluggish lithium intercalation kinetics. Recent studies demonstrate that partial substitution with Co and Ni can significantly enhance electrochemical performance by modifying lithium diffusion pathways and energetics within the olivine framework. This paper summarizes recent progress on olivine cathodes, including LiCoPO4 (LCP) and LiNiPO4 (LNPO), which exhibit operating potentials exceeding 5.0 V versus Li+/Li. Strategies to overcome intrinsic limitations, such as particle size reduction, surface modification, and cation doping, are critically discussed, highlighting clear correlations between structure and electrochemical behavior. Key material descriptors, including cohesive energy, lithium intercalation energetics, and electrochemical stability, are examined. Finally, emerging opportunities and remaining challenges for olivine phosphates in solid-state and aqueous energy storage systems are outlined, providing a forward-looking perspective for next-generation LIB development. © 2026 The Authors. Published by Elsevier Ltd. This is an open access article under the CC BY license. http://creativecommons.org/licenses/by/4.0/","High-voltage energy storage; LiMPO<sub>4</sub>; Lithium-ion batteries; Olivine cathodes; Solid-state batteries; Surface engineering","Cathode materials; Cathodes; Cobalt compounds; Energy storage; Intercalation; Iron compounds; Lithium compounds; Manganese compounds; Nitrogen compounds; Particle size; Phosphates; Solid state devices; Solid-State Batteries; Storage (materials); Surface treatment; Energy; High-voltage energy storage; High-voltages; Ion batteries; LiMPO4; Lithium ions; Olivine cathode; Olivine phosphates; Solid state batteries; Surface engineering; Lithium-ion batteries; Olivine; Rietveld refinement","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105034739197"
"Zhang X.; Teng L.; Chen J.; Gong X.; Liu H.; Duan J.; Jiang L.; Hou X.; Lyu W.; Liao Y.","Zhang, Xinzeyu (59129731700); Teng, Likuan (57336696400); Chen, Jian (57194705185); Gong, Xiaoqian (59950877600); Liu, He (57219869534); Duan, Ju (57212381217); Jiang, Lexin (58982407300); Hou, Xinru (59718796900); Lyu, Wei (57069976100); Liao, Yaozu (36559591700)","59129731700; 57336696400; 57194705185; 59950877600; 57219869534; 57212381217; 58982407300; 59718796900; 57069976100; 36559591700","Conjugated microporous polymers via a one-pot Buchwald-Hartwig/Suzuki-Miyaura double-coupling for high-performance flexible supercapacitors","2026","Journal of Colloid and Interface Science","701","","138671","","","7","10.1016/j.jcis.2025.138671","https://www.scopus.com/pages/publications/105013327366?origin=resultslist","Developing conjugated microporous polymers (CMPs) with enhanced redox activity and extended π-conjugation is essential for advancing high-performance supercapacitors with improved energy density and long-term stability. In this study, we developed a one-pot palladium-catalyzed Buchwald-Hartwig/Suzuki-Miyaura (BHSM) double-coupling strategy to synthesize CMPs (BHSM-CMPs) with high specific capacitance and excellent cycling stability. By employing triaminotriphenylamine, 3,6-dibromophenanthrene-9,10-dione and 3,5-dibromobenzeneboronic acid in various ratios, the BH coupling introduces redox-active amine nitrogen and anthraquinone units to enhance capacity, while the SM coupling forms C[sbnd]C bonds that extend π-conjugation. In a three-electrode configuration, BHSM-CMP-3 delivered a specific capacitance of 774 F g−1 (1 A g−1) and sustained 87 % of its initial value after 6000 cycles. Quasi-solid-state symmetric fiber-shaped supercapacitors (FSCs) were further fabricated via in-situ polymerization of BHSM-CMP-3 onto carbon nanotube fibers (CNFs), forming BHSM@CNFs for wearable electronics. The resulting BHSM@CNF FSCs achieved an areal specific capacitance of 598 mF cm−2, a high energy density of 41.6 μWh cm−2, and a maximum power density of 2.54 mW cm−2. This work presents a versatile synthetic strategy for producing high-performance CMPs, significantly expanding their potential in flexible and wearable energy storage applications. © 2025","Buchwald-Hartwig coupling; Carbon nanotube fibers; Conjugated microporous polymers; Supercapacitors; Suzuki-Miyaura coupling","Carbon nanotubes; Flexible couplings; High energy forming; Microporosity; Redox reactions; Wearable technology; Yarn; amine; anthraquinone; carbon nanotube; cytidine phosphate; nitrogen; palladium; polymer; Buchwald-hartwig couplings; Carbon nanotube fibers; Conjugated microporous polymers; Energy density; One pot; Performance; Redox activity; Specific capacitance; Suzuki-Miyaura; Suzuki-Miyaura coupling; Article; Buchwald Hartwig reaction; chemical structure; conjugation; controlled study; coupling reaction; cross linking; decomposition; degradation; electron transport; elemental analysis; light absorption; nonhuman; oxidation reduction reaction; performance; polymerization; solid state; surface area; Suzuki reaction; synergistic effect; article; catalysis; electrode; pharmaceutics; wearable device; wearable electronic device; Capacitance; Supercapacitor","Article","Final","","Scopus","2-s2.0-105013327366"
"Tian Z.; Li X.; Zhu J.; Zhang Y.","Tian, Zhihong (57190226198); Li, Xingqiu (58479888100); Zhu, Jixin (16204634300); Zhang, Yu (58873361100)","57190226198; 58479888100; 16204634300; 58873361100","Potassium-ion batteries: Mechanism, design, and perspectives","2024","Electrochemical Energy Storage Technologies beyond Li-ion Batteries: Fundamentals, Materials, Devices","","","","139","195","0","10.1016/B978-0-443-15514-7.00001-1","https://www.scopus.com/pages/publications/85213197150?origin=resultslist","Potassium-ion batteries (PIBs) have recently garnered increasing attention as a promising energy storage system owing to the naturally abundant potassium resources and similar working mechanism with lithium-ion batteries and sodium-ion batteries (SIBs). Different from SIBs, studies have demonstrated that K+ can react with the graphite to form KC8, which could possibly save more efforts of searching feasible anodes. In addition, PIBs possess higher energy density, lower potential, and higher ionic conductivity of potassium electrolyte than SIBs. However, the radius of K+ is larger than that of Na+ and Li+, leading to more sluggish reaction kinetics. Considering the infancy research of PIBs, it is critical to achieve a general understanding of the principles and key issues involved in PIBs for basic research and application promotion. This chapter will mainly cover a general introduction PIBs, the achievements, issues, and strategies in the development of electrode materials and other main components (electrolyte and binder). The conclusion and perspectives are also provided for the exploration of next-generation PIBs. © 2025 Elsevier Inc. All rights are reserved, including those for text and data mining, AI training, and similar technologies.","Binder; Electrode; Electrolyte; Potassium-ion batteries","","Book chapter","Final","","Scopus","2-s2.0-85213197150"
"Iqbal A.; Nadeem R.; Shakoor A.; Luqman M.; Mehak M.; Salman M.U.; Ramay S.M.; Ahmad F.; Atiq S.","Iqbal, Ahsan (59067374000); Nadeem, Rija (60076966300); Shakoor, Abdul (57194162785); Luqman, Muhammad (8399131600); Mehak, Muhammad (57223226012); Salman, Muhammad Umar (57209119356); Ramay, Shahid M. (6507268026); Ahmad, Farooq (60340512100); Atiq, Shahid (24340566900)","59067374000; 60076966300; 57194162785; 8399131600; 57223226012; 57209119356; 6507268026; 60340512100; 24340566900","Enhanced ionic conductivity in synergistically developed NiMnO3/CNTs nanocomposite electrode material in hybrid capacitors","2025","Journal of Energy Storage","134","","118207","","","16","10.1016/j.est.2025.118207","https://www.scopus.com/pages/publications/105014503357?origin=resultslist","Growing global challenges have driven researchers to develop innovative energy-storing nanomaterials with remarkable properties, such as high-power density and intriguing, hierarchically porous textures. In this context, facile hydrothermal and solvothermal synthesis methods have been followed to develop NiMnO3 (NMO) and its composites with 3, 6, and 9 % CNTs content (NMO[sbnd]I, NMO-II, and NMO-III). Structural analysis revealed the rhombohedral structure of NMO with high crystallinity, and morphological investigation showed that increasing the CNTs content contributed to highly porous surfaces with smaller grain sizes. The CV analysis, conducted using a 1 M KOH electrolyte in a 3-electrode assembly, confirmed the presence of a hybrid charge storage mechanism in NMO/CNT-based electrodes, characterized by excellent charging/discharging rates and remarkable charge transfer kinetics, as observed from GCD and EIS. EIS results of NMO-III showed a significant decrease in charge transfer resistance, reaching approximately 1.71 Ω. Additionally, the highest ionic conductivity of about 0.78 × 10−3 S/cm and cation transference number 0.61 were observed, which can be attributed to the highest CNT content in the composite. Whereas the energy and power densities (66.37 Wh/kg and 750 W/kg) were achieved by the best sample (NMO-III) from an asymmetric full device setup at 1.5 A/g, tested in 2 M KOH electrolyte with a remarkable retention of 82.32 % over 10,000 GCD cycles. Based on these phenomenal performances, it is inferred that NMO-III-based material can be the best candidate as an electrode material for the hybrid capacitor technology. © 2025 Elsevier Ltd","Carbon nanotubes (CNTs); Composites; Electrochemical analysis; Electrode materials; Ionic conductivity","Capacitors; Carbon nanotubes; Charge transfer; Crystallinity; Electrochemical electrodes; Hybrid materials; Manganese compounds; Nickel compounds; Potassium hydroxide; Textures; Yarn; Carbon nanotube; Carbon nanotube nanocomposites; Electrochemical analysis; Electrode material; Energy; Global challenges; High-power-density; Hybrid capacitor; Nanocomposite electrodes; Property; Composite materials; Ionic conductivity","Article","Final","","Scopus","2-s2.0-105014503357"
"Pan X.; Supiyeva Z.; Wang Z.; Abbas Q.","Pan, Xuexue (56681611600); Supiyeva, Zhazira (57203411241); Wang, Zhuanpei (57189498291); Abbas, Qamar (56437518700)","56681611600; 57203411241; 57189498291; 56437518700","Progress and challenges of zinc ion capacitors: From basic principles to performance optimization strategies","2025","Chemical Engineering Journal","516","","163974","","","15","10.1016/j.cej.2025.163974","https://www.scopus.com/pages/publications/105005769383?origin=resultslist","Faced with the growing demand for efficient and sustainable energy storage, zinc ion capacitors (ZICs) are gradually emerging due to their low cost, high safety, and environmental compatibility. This article provides a comprehensive overview of the theoretical framework, structural innovation, scientific challenges, and optimization strategies of ZICs. Firstly, the concept of ZICs is described, then their classification and charge storage mechanism are presented, delving into the principles and performance indicators of charge matching, such as energy and power density, and cycle-life. Further, characteristics of hybrid ZICs that integrate the advantages of batteries and capacitors are highlighted. The material section details the electrode category, including carbon-based, pseudocapacitor and battery-type materials, supplemented with consideration of separator, multi-electrolyte system (water-based, organic, gel, solid) and redox enhanced electrolytes. In the scientific challenge section, we discuss core issues such as low specific capacity, unclear energy storage mechanism, low mass load, mismatched carrier pore size, inhibition of zinc dendrite growth, electrolyte optimization, and research and development of positive electrode materials. This part is also supplemented with discussion on interface stability, structural and surface chemical modulation, cycle life decay mechanism, and safety considerations. Interface engineering and optimization strategies focus on enhancing the stability of electrode/electrolyte interfaces, suppressing zinc dendrite paths, improving the performance of positive electrode pseudocapacitors, and constructing SEI films. Structural design and performance improvement focus on nanostructures (one-dimensional, two-dimensional, and three-dimensional), optimizing porous materials, designing flexible micro ZICs, and innovating functionalized separators and current collectors. Finally, the future research directions have been summarized, with assertions that deepening research and innovation will promote ZICs to enter a new era of sustainable high energy density device applications. © 2025 The Author(s)","Charge storage mechanism; Electrolyte; Interface engineering; Performance optimization; Structural design; Zinc ion capacitors","Battery storage; Capacitor storage; Design for testability; Dynamic response; Energy conservation; Reconstruction (structural); Redox reactions; Structural health monitoring; Charge storage; Charge storage mechanism; Interface engineering; Optimization strategy; Performance optimizations; Pseudocapacitors; Storage mechanism; Zinc dendrites; Zinc ion capacitor; Zinc ions; Model structures","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105005769383"
"Tawalbeh M.; Ali A.; Aljawrneh B.; Al-Othman A.","Tawalbeh, Muhammad (55328058400); Ali, Abdullah (58755050000); Aljawrneh, Bashar (57203166174); Al-Othman, Amani (57197945689)","55328058400; 58755050000; 57203166174; 57197945689","Progress in safe nano-structured electrolytes for sodium ion batteries: A comprehensive review","2024","Nano-Structures and Nano-Objects","39","","101311","","","14","10.1016/j.nanoso.2024.101311","https://www.scopus.com/pages/publications/85202707313?origin=resultslist","Sodium ion batteries (SIBs) have resurfaced into the spotlight, given the supply chain uncertainties and the soaring demand for lithium-ion batteries (LIBs). Although, even now, their lower energy density may stall their commercialization in the portable sector, they are considered prime candidates for large scale electrochemical energy storage applications. Accordingly, advancing, establishing, and maintaining the safety of SIBs is crucial to prevent catastrophic thermal runaways and colossal financial losses to garner the trust of concerned authorities. Electrolytes play a pivotal role in the safety of batteries. Considering the above, this paper presents a comprehensive review of the progress in safe electrolytes for SIBs. It explains the various approaches employed to enhance the safety of high-risk based electrolytes and the electrochemical performance of intrinsically safe electrolytes. Moreover, a state-of-the-art review of the assembled cells/half cells employing different classes of electrolytes is also presented. Particular attention has been devoted to specifying the techniques and results, if available, of thermal stability and safety tests besides highlighting the electrochemical characteristics and performance, such as the cell capacity and cyclability, and electrolyte ionic conductivity and electrochemical stability window (ESW) of the electrolyte. Finally, challenges and future research directions have been summarized and recommended. This review concludes that solid state electrolytes with high conductivity are among the practical and safe electrolytes for SIBs. © 2024 Elsevier B.V.","Electrochemical stability window; Electrolytes; Safety; Sodium ion battery; Thermal stability","","Review","Final","","Scopus","2-s2.0-85202707313"
"Dai L.; Peng S.; Wang X.; Chen B.; Wu Y.; Xie Q.; Ruan Y.","Dai, Linxi (58527310700); Peng, Shangshu (58528094400); Wang, Xinhai (55262547400); Chen, Bo (59628073300); Wu, Yang (58527419500); Xie, Quan (7201448611); Ruan, Yunjun (55788420000)","58527310700; 58528094400; 55262547400; 59628073300; 58527419500; 7201448611; 55788420000","Three-dimensional NiCoS nanotubes@NiCo-LDH nanosheets core-shell heterostructure for high-rate capability alkaline zinc-based batteries","2024","RSC Advances","14","12","","7999","8006","15","10.1039/d4ra00521j","https://www.scopus.com/pages/publications/85187207205?origin=resultslist","Aqueous alkaline zinc-based batteries (AAZBs) are promising for large-scale applications due to their high working voltage, safety, and low cost. However, the further development of AAZBs has been significantly hindered by the low electronic conductivity and poor cycling stability of traditional nickel/cobalt-based cathode materials. In this work, a binder-free electrode was successfully designed by electrodepositing NiCo-LDH nanosheets on NiCoS nanotube arrays that were grown on nickel foam (NiCoS@NiCo-LDH). The unique three-dimensional core-shell heterostructures not only enhance electrical conductivity but also offer abundant active sites and rapid ion/electron transport channels, thereby improving its electrochemical performance. The as-fabricated NiCoS@NiCo-LDH electrode delivers a capacity of 312 mA h g−1 (0.624 mA h cm−2) at 2 mA cm−2 and exhibits high rate capability with 90% capacity retention at 10 mA cm−2. Additionally, the assembled NiCoS@NiCo-LDH//Zn battery exhibits a high energy density of 435.3 W h kg−1 at a power density of 4.1 kW kg−1 and maintains 95.9% of its capacity after 3000 cycles at a current density of 20 mA cm−2 © 2024 The Royal Society of Chemistry.","","Cathodes; Electric conductivity; Nanosheets; Nanotubes; Nickel; Shells (structures); Sulfur compounds; Zinc; Alkalines; Core-shell heterostructures; Cycling stability; Electronic conductivity; Further development; High rate capability; Large-scale applications; Low-costs; Safety costs; Working voltage; Nickel compounds","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85187207205"
"Malekzadeh M.; Swihart M.T.","Malekzadeh, Mohammad (59870169000); Swihart, Mark T. (7004029171)","59870169000; 7004029171","Vapor-phase production of nanomaterials","2021","Chemical Society Reviews","50","12","","7132","7249","84","10.1039/d0cs01212b","https://www.scopus.com/pages/publications/85108429057?origin=resultslist","The synthesis of nanomaterials, with characteristic dimensions of 1 to 100 nm, is a key component of nanotechnology. Vapor-phase synthesis of nanomaterials has numerous advantages such as high product purity, high-throughput continuous operation, and scalability that have made it the dominant approach for the commercial synthesis of nanomaterials. At the same time, this class of methods has great potential for expanded use in research and development. Here, we present a broad review of progress in vapor-phase nanomaterial synthesis. We describe physically-based vapor-phase synthesis methods including inert gas condensation, spark discharge generation, and pulsed laser ablation; plasma processing methods including thermal- and non-thermal plasma processing; and chemically-based vapor-phase synthesis methods including chemical vapor condensation, flame-based aerosol synthesis, spray pyrolysis, and laser pyrolysis. In addition, we summarize the nanomaterials produced by each method, along with representative applications, and describe the synthesis of the most important materials produced by each method in greater detail. © The Royal Society of Chemistry.","","Ablation; Condensation; Electric discharges; Inert gases; Laser ablation; Plasma devices; Pulsed lasers; Spray pyrolysis; Vapor phase epitaxy; Aerosol synthesis; Chemical vapor condensation; Continuous operation; Inert gas condensation; Non-thermal plasma processing; Processing method; Research and development; Vapor phase synthesis; Nanostructured materials","Review","Final","","Scopus","2-s2.0-85108429057"
"Cheng F.; Liang J.; Tao Z.; Chen J.","Cheng, Fangyi (58368872600); Liang, Jing (7404541256); Tao, Zhanliang (35254386100); Chen, Jun (7103017962)","58368872600; 7404541256; 35254386100; 7103017962","Functional materials for rechargeable batteries","2011","Advanced Materials","23","15","","1695","1715","1586","10.1002/adma.201003587","https://www.scopus.com/pages/publications/79954525029?origin=resultslist","There is an ever-growing demand for rechargeable batteries with reversible and efficient electrochemical energy storage and conversion. Rechargeable batteries cover applications in many fields, which include portable electronic consumer devices, electric vehicles, and large-scale electricity storage in smart or intelligent grids. The performance of rechargeable batteries depends essentially on the thermodynamics and kinetics of the electrochemical reactions involved in the components (i.e., the anode, cathode, electrolyte, and separator) of the cells. During the past decade, extensive efforts have been dedicated to developing advanced batteries with large capacity, high energy and power density, high safety, long cycle life, fast response, and low cost. Here, recent progress in functional materials applied in the currently prevailing rechargeable lithium-ion, nickel-metal hydride, lead acid, vanadium redox flow, and sodium-sulfur batteries is reviewed. The focus is on research activities toward the ionic, atomic, or molecular diffusion and transport; electron transfer; surface/interface structure optimization; the regulation of the electrochemical reactions; and the key materials and devices for rechargeable batteries. Copyright © 2011 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim.","composites; functional materials; nanostructures; rechargeable batteries","Electric Power Supplies; Electrochemistry; Electrolytes; Kinetics; Materials Testing; Metals; Thermodynamics; Automobiles; Electric energy storage; Electric vehicles; Electrochemical corrosion; Functional materials; Lithium; Nanostructures; Smart power grids; Structural optimization; Sulfur; Thermodynamics; Vanadium; electrolyte; metal; composites; Consumer devices; Electrochemical energy storage; Electrochemical reactions; Electron transfer; Fast response; Growing demand; High energy; High safety; Key materials; Lead acid; Lithium ions; Long cycles; Low costs; Molecular diffusion; Nickel metal hydride; Portable electronics; Power densities; Recent progress; Rechargeable battery; Research activities; Sodium-sulfur batteries; Structure optimization; Thermodynamics and kinetics; Vanadium redox flow; article; chemistry; electrochemistry; kinetics; materials testing; power supply; thermodynamics; Secondary batteries","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-79954525029"
"Yang H.; Zhang G.-X.; Zhou H.-J.; Sun Y.-Y.; Pang H.","Yang, Hui (57200936314); Zhang, Guang-Xun (57191191164); Zhou, Hui-Jie (57208820592); Sun, Yue-Yao (58485455000); Pang, Huan (35254533400)","57200936314; 57191191164; 57208820592; 58485455000; 35254533400","Metal–Organic Frameworks Meet MXene: New Opportunities for Electrochemical Application","2023","Energy Material Advances","4","","0033","","","89","10.34133/energymatadv.0033","https://www.scopus.com/pages/publications/85164738388?origin=resultslist","Over the past few decades, metal–organic frameworks (MOFs) have been recognized as the most attractive energy-involved materials due to their unique features, including ultrahigh specific surface area, superior porous structure, and excellent customizability. Nevertheless, most pristine MOFs suffer from low electronic conductivity and chemical instability, which severely hindered their large-scale applications. Recently, MXene with abundant surface terminations and high metallic conductivity have been suggested as a valid substrate to improve the stability and conductivity of pristine MOFs. Importantly, MXene/MOF composites with enhanced conductivity, rich surface chemistry, and hierarchical structure facilitate the rapid electron/ion transfer and deliver better electrochemical properties than that of original materials through synergistic effects. Moreover, MXene/MOF composites can be designed into various derivatives with desired architecture and enhanced electrochemical performance. Therefore, the elaborate synthesis of MXene/MOF hybrids and their derivatives for energy-involved devices are of great interest. Herein, we provided a state-of-the-art review on the progress of MXene/MOF composites and their derivatives in terms of synthesis strategies and electrochemical applications. Furthermore, we put forward current challenges and feasible research directions for future development. Copyright © 2023 Hui Yang et al.","","Chemical instability; Customizability; Electrochemical applications; Electronic chemicals; Electronic conductivity; Energy; Large-scale applications; Metalorganic frameworks (MOFs); Porous structures; Unique features; Surface chemistry","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85164738388"
"Janata J.","Janata, Jiri (56011735200)","56011735200","Chemical Sensors","1992","Analytical Chemistry","64","12","","196","219","184","10.1021/ac00036a012","https://www.scopus.com/pages/publications/0001592495?origin=resultslist","[No abstract available]","","","Article","Final","","Scopus","2-s2.0-0001592495"
"Tareen A.K.; Khan K.; Iqbal M.; Zhang Y.; Long J.; Mahmood A.; Mahmood N.; Xie Z.; Li C.; Zhang H.","Tareen, Ayesha Khan (57192874629); Khan, Karim (7403177580); Iqbal, Muhammad (57210908320); Zhang, Ye (57207473698); Long, Jianyu (56102173800); Mahmood, Asif (57201973753); Mahmood, Nasir (57193703052); Xie, Zhongjian (57197728277); Li, Chuan (57218766650); Zhang, Han (57211125684)","57192874629; 7403177580; 57210908320; 57207473698; 56102173800; 57201973753; 57193703052; 57197728277; 57218766650; 57211125684","Recent advance in two-dimensional MXenes: New horizons in flexible batteries and supercapacitors technologies","2022","Energy Storage Materials","53","","","783","826","59","10.1016/j.ensm.2022.09.030","https://www.scopus.com/pages/publications/85140138416?origin=resultslist","MXenes (two dimensional (2D) transition metal (TM) carbides (TMCs), TM nitrides (TMNs), and TM carbonitrides (TMCNs) are emerged as future biggest 2D materials (2DMs) family with novel applications in different nanotechnological research in academic as well as industrial level. MXenes NMs have the potential to be classified as a “wonder material” in the category of 2D nanomaterials (NMs). MXenes were studied and synthesized for over a decade since their first discovery in 2011, and till now more than 50 members are experimentally studied and more than 100 are theoretically investigated. Synthesis techniques are not restricted to the first introduced top-down HF based etching method but new innovative synthesis methods, such as, water (H2O)-free etching, molten salts etching and bottom-up method, like Chemical vapor deposition (CVD) method etc were also studied, providing multifunctional surface chemistry based MXenes NMs with novel configuration, and desirable characteristics. MXenes are used as important components in a number of flexible energy storage devices (FESDs), for instance secondary batteries, supercapacitors (SCs), Micro-SCs (MSCs) and Micro-batteries (MBs), etc due to their distinctive layered structures, high electrochemical performance and fascinating functional capabilities. In this review, we first will discuss in detail the MXenes NMs synthesis methods, secondly selected properties, and third their applications in various FESDs. After that, we will summarize and discuss the most present problems associated with MXenes NMs synthesis and their applications in FESDs, and possible solutions to those problems. Finally we will discuss the presents interesting vision for the future progress of the MXenes-based NMs in wearable and FESDs, their limitations, and suggestions. © 2022 Elsevier B.V.","Current challenges and future solutions for MXenes in FESDs; MXenes for flexible energy storage devices (FESDs) applications; Optimized strategies and mechanisms to boost MXenes compatibility for FESDs; Recent development and suggested approaches of various MXenes based nanomaterials synthesis techniques and selected properties, their advantages/disadvantages","Carbides; Carbon nitride; Chemical vapor deposition; Electric batteries; Energy storage; Industrial research; Nanostructured materials; Supercapacitor; Surface chemistry; Transition metals; 'current; Current challenge and future solution for mxenes in flexible energy storage device; Device application; Mxenes for flexible energy storage device  application; Optimized strategies; Optimized strategy and mechanism to boost mxenes compatibility for flexible energy storage device; Property; Recent development and suggested approach of various mxenes based nanomaterial synthesis technique and selected property, their advantage/disadvantage; Synthesis techniques; Two-dimensional; Etching","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85140138416"
"Peng Y.; Xu J.; Xu J.; Ma J.; Bai Y.; Cao S.; Zhang S.; Pang H.","Peng, Yi (57408241500); Xu, Jia (57226717933); Xu, Jinming (57220783531); Ma, Jiao (57812212800); Bai, Yang (55970547900); Cao, Shuai (57200678970); Zhang, Songtao (37113967500); Pang, Huan (35254533400)","57408241500; 57226717933; 57220783531; 57812212800; 55970547900; 57200678970; 37113967500; 35254533400","Metal-organic framework (MOF) composites as promising materials for energy storage applications","2022","Advances in Colloid and Interface Science","307","","102732","","","375","10.1016/j.cis.2022.102732","https://www.scopus.com/pages/publications/85134571471?origin=resultslist","Metal-organic framework (MOF) composites are considered to be one of the most vital energy storage materials due to their advantages of high porousness, multifunction, various structures and controllable chemical compositions, which provide a great possibility to find suitable electrode materials for batteries and supercapacitors. However, MOF composites are still in the face of various challenges and difficulties that hinder their practical application. In this review, we introduce and summarize the applications of MOF composites in batteries, covering metal-ion batteries, lithium-sulfur batteries, lithium-oxygen batteries and zinc-air batteries, as well as supercapacitors. In addition, the application challenges of MOF composites in batteries and supercapacitors are also summarized. Finally, the basic ideas and directions for further development of these two types of electrochemical energy storage devices are proposed. © 2022","Batteries; Composites; Energy storage; Metal-organic framework; Supercapacitors","Lithium batteries; Lithium sulfur batteries; Metal ions; Metal-Organic Frameworks; Metals; Storage (materials); Supercapacitor; Battery; Chemical compositions; Electrode material; Energy storage applications; Energy storage materials; Ion batteries; Lithium/sulfur batteries; Metalorganic frameworks (MOFs); Metals ions; Multi-functions; Energy storage","Review","Final","","Scopus","2-s2.0-85134571471"
"Xing Z.; Xu G.; Xie X.; Chen M.; Lu B.; Zhou J.; Liang S.","Xing, Zhenyue (57204569957); Xu, Guofu (14326293600); Xie, Xuesong (57211229669); Chen, Manjing (57320760300); Lu, Bingan (36350876500); Zhou, Jiang (54080859400); Liang, Shuquan (7402145657)","57204569957; 14326293600; 57211229669; 57320760300; 36350876500; 54080859400; 7402145657","Highly reversible zinc-ion battery enabled by suppressing vanadium dissolution through inorganic Zn2+ conductor electrolyte","2021","Nano Energy","90","","106621","","","85","10.1016/j.nanoen.2021.106621","https://www.scopus.com/pages/publications/85118345657?origin=resultslist","Rapid capacity degradation under small current density limits its development of vanadium-based aqueous zinc-ion batteries (ZIBs). Moreover, free water molecules in aqueous electrolytes tend to instigate side reactions at electrode surfaces. It is difficult to balance trade-offs between high kinetic ability and severe parasitic reactions initiated by free water, therefore, we report an inorganic Zn2+ conductor electrolyte (ZHAP-Zn) with less water to conceive a type of solid-liquid hybrid Zn2+ ion transportation channels for ZIBs. With a high transference number (t+ ~0.75), it enables a superior stability at 1 A g−1 (91% retention over 500 cycles) and even under a small current density of 0.2 A g−1 for Zn/NH4V4O10 batteries by means of inhibiting the dissolution and shuttle effect of vanadium elements, as well as the long-time storage. The higher capacity retention is also confirmed in the V2O5-based ZIBs. For zinc metal anode, ZHAP-Zn enables dendrite-free and hydrogen-free plating/stripping over 2000 h at 0.5 mA cm−2. The unique strategy on electrolyte design plays an important role in solving the problems facing by vanadium-based ZIBs. © 2021 Elsevier Ltd","Dendrite-free; Inorganic Zn<sup>2+</sup> conductor electrolyte; Vanadium dissolution; Vanadium-based materials; Zinc-ion battery","Dissolution; Economic and social effects; Electrodes; Flow batteries; Ions; Molecules; Surface reactions; Vanadium; Vanadium pentoxide; Zinc; Dendrite-free; Free water; Inorganic zn2+ conductor electrolyte; Inorganics; Ion batteries; Vanadium dissolution; Vanadium-based material; Zinc ions; Zinc-ion battery; Zn 2+; Electrolytes","Article","Final","","Scopus","2-s2.0-85118345657"
